reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90
02;2020-09-26;1;0;1;10;7;18;19
02;2020-09-26;2;1;3;14;7;21;29
02;2020-09-26;4;4;8;21;12;33;39
02;2020-09-26;0;2;2;16;15;31;49
02;2020-09-26;1;0;1;28;10;38;59
02;2020-09-26;0;0;0;8;15;23;69
02;2020-09-26;0;0;0;8;3;11;79
02;2020-09-26;0;0;0;2;0;2;89
02;2020-09-26;0;0;0;0;0;0;90
02;2020-09-26;8;8;16;114;75;190;0
03;2020-09-26;0;0;0;4;3;7;09
03;2020-09-26;1;1;3;11;9;21;19
03;2020-09-26;5;4;9;17;22;40;29
03;2020-09-26;4;3;7;33;16;49;39
03;2020-09-26;1;2;3;22;17;39;49
03;2020-09-26;0;0;0;21;21;43;59
03;2020-09-26;0;0;0;14;10;24;69
03;2020-09-26;0;1;1;1;6;7;79
03;2020-09-26;0;0;0;1;3;4;89
03;2020-09-26;0;0;0;1;0;1;90
03;2020-09-26;11;11;23;125;107;235;0
04;2020-09-26;2;1;3;32;23;55;09
04;2020-09-26;3;3;6;45;51;96;19
04;2020-09-26;3;3;6;93;42;136;29
04;2020-09-26;1;0;1;87;55;142;39
04;2020-09-26;3;2;5;78;74;152;49
04;2020-09-26;2;2;4;92;66;158;59
04;2020-09-26;0;0;0;46;55;101;69
04;2020-09-26;0;0;0;25;34;59;79
04;2020-09-26;0;1;1;10;7;17;89
04;2020-09-26;0;0;0;7;3;10;90
04;2020-09-26;14;12;26;515;410;926;0
05;2020-09-26;0;0;0;0;0;0;09
05;2020-09-26;0;0;0;0;0;0;19
05;2020-09-26;0;0;0;0;0;0;29
05;2020-09-26;0;0;0;0;0;0;39
05;2020-09-26;0;0;0;0;0;0;49
05;2020-09-26;0;0;0;0;0;0;59
05;2020-09-26;0;0;0;0;0;0;69
05;2020-09-26;0;0;0;0;0;0;79
05;2020-09-26;0;0;0;0;0;0;89
05;2020-09-26;0;0;0;0;0;0;90
05;2020-09-26;0;0;0;0;0;0;0
06;2020-09-26;0;0;0;1;1;2;09
06;2020-09-26;1;0;1;7;10;17;19
06;2020-09-26;1;1;2;9;16;25;29
06;2020-09-26;0;0;0;6;5;11;39
06;2020-09-26;1;0;1;10;7;17;49
06;2020-09-26;1;1;2;4;6;10;59
06;2020-09-26;0;0;0;2;0;2;69
06;2020-09-26;0;1;1;1;2;3;79
06;2020-09-26;0;0;0;0;0;0;89
06;2020-09-26;0;0;0;0;0;0;90
06;2020-09-26;4;3;7;40;47;87;0
07;2020-09-26;0;0;0;0;0;0;09
07;2020-09-26;0;0;0;0;0;0;19
07;2020-09-26;0;0;0;2;2;4;29
07;2020-09-26;0;0;0;1;3;4;39
07;2020-09-26;0;0;0;1;1;2;49
07;2020-09-26;0;0;0;1;1;2;59
07;2020-09-26;0;0;0;0;0;0;69
07;2020-09-26;0;0;0;0;0;0;79
07;2020-09-26;0;0;0;0;0;0;89
07;2020-09-26;0;0;0;0;0;0;90
07;2020-09-26;0;0;0;5;7;12;0
08;2020-09-26;0;0;0;0;0;0;09
08;2020-09-26;0;0;0;1;0;1;19
08;2020-09-26;0;0;0;0;1;1;29
08;2020-09-26;0;0;0;0;1;1;39
08;2020-09-26;0;0;0;0;1;1;49
08;2020-09-26;1;0;1;6;4;10;59
08;2020-09-26;0;1;1;1;4;5;69
08;2020-09-26;0;0;0;0;1;1;79
08;2020-09-26;0;0;0;0;0;0;89
08;2020-09-26;0;0;0;0;0;0;90
08;2020-09-26;1;1;2;8;12;20;0
11;2020-09-26;13;14;29;219;398;640;09
11;2020-09-26;97;89;192;806;789;1653;19
11;2020-09-26;205;167;372;1716;1301;3019;29
11;2020-09-26;135;136;271;1244;1173;2417;39
11;2020-09-26;95;95;190;1014;913;1927;49
11;2020-09-26;95;103;199;906;769;1677;59
11;2020-09-26;40;58;98;640;646;1286;69
11;2020-09-26;27;20;48;336;297;634;79
11;2020-09-26;20;14;34;217;159;378;89
11;2020-09-26;5;6;11;113;38;151;90
11;2020-09-26;732;702;1444;7214;6492;13794;0
24;2020-09-26;2;0;2;22;18;42;09
24;2020-09-26;5;6;11;161;124;294;19
24;2020-09-26;15;7;22;239;174;413;29
24;2020-09-26;7;8;15;188;142;330;39
24;2020-09-26;6;8;14;144;117;261;49
24;2020-09-26;5;4;9;127;113;240;59
24;2020-09-26;6;3;9;87;83;170;69
24;2020-09-26;0;1;1;65;67;132;79
24;2020-09-26;1;1;2;55;37;92;89
24;2020-09-26;0;0;0;23;12;35;90
24;2020-09-26;47;38;85;1111;887;2009;0
27;2020-09-26;1;8;9;37;52;89;09
27;2020-09-26;9;9;18;273;242;518;19
27;2020-09-26;24;16;40;265;220;485;29
27;2020-09-26;10;7;17;185;163;348;39
27;2020-09-26;12;7;19;191;155;346;49
27;2020-09-26;17;9;26;205;188;393;59
27;2020-09-26;12;6;18;198;167;366;69
27;2020-09-26;5;4;9;138;136;274;79
27;2020-09-26;4;1;5;99;86;185;89
27;2020-09-26;1;0;1;37;14;51;90
27;2020-09-26;95;67;162;1628;1424;3056;0
28;2020-09-26;4;3;7;53;61;114;09
28;2020-09-26;11;16;27;215;233;461;19
28;2020-09-26;11;15;26;238;206;444;29
28;2020-09-26;19;12;31;225;145;370;39
28;2020-09-26;16;12;28;214;145;359;49
28;2020-09-26;14;11;25;171;139;310;59
28;2020-09-26;10;8;18;136;117;253;69
28;2020-09-26;6;5;11;94;95;189;79
28;2020-09-26;4;4;8;87;54;141;89
28;2020-09-26;3;3;6;53;26;79;90
28;2020-09-26;98;89;187;1486;1221;2720;0
32;2020-09-26;9;5;14;145;159;304;09
32;2020-09-26;46;51;97;681;621;1303;19
32;2020-09-26;66;75;141;738;619;1357;29
32;2020-09-26;39;35;74;510;435;945;39
32;2020-09-26;35;37;73;503;461;965;49
32;2020-09-26;42;38;80;488;419;908;59
32;2020-09-26;32;13;45;287;272;559;69
32;2020-09-26;13;14;27;198;202;400;79
32;2020-09-26;10;6;16;121;94;215;89
32;2020-09-26;4;5;9;52;23;75;90
32;2020-09-26;296;279;576;3724;3307;7034;0
44;2020-09-26;2;5;7;67;102;170;09
44;2020-09-26;17;21;38;427;402;833;19
44;2020-09-26;19;21;40;470;374;844;29
44;2020-09-26;14;13;27;405;367;772;39
44;2020-09-26;10;9;19;322;363;685;49
44;2020-09-26;15;9;24;388;387;776;59
44;2020-09-26;5;7;12;341;327;668;69
44;2020-09-26;5;5;10;261;226;487;79
44;2020-09-26;1;2;3;142;99;242;89
44;2020-09-26;0;0;0;57;30;87;90
44;2020-09-26;88;92;180;2880;2678;5565;0
52;2020-09-26;1;3;4;52;59;114;09
52;2020-09-26;15;14;29;329;316;653;19
52;2020-09-26;17;18;35;316;276;593;29
52;2020-09-26;5;12;17;237;211;448;39
52;2020-09-26;10;9;19;242;211;453;49
52;2020-09-26;12;11;23;199;168;368;59
52;2020-09-26;7;3;10;134;151;285;69
52;2020-09-26;4;6;10;123;143;266;79
52;2020-09-26;1;2;3;104;80;184;89
52;2020-09-26;0;1;1;74;19;93;90
52;2020-09-26;72;79;151;1810;1634;3457;0
53;2020-09-26;2;0;2;49;76;125;09
53;2020-09-26;14;18;32;334;319;659;19
53;2020-09-26;23;22;45;328;267;595;29
53;2020-09-26;10;7;17;222;155;377;39
53;2020-09-26;14;6;20;220;188;408;49
53;2020-09-26;6;11;17;179;184;363;59
53;2020-09-26;7;5;12;138;142;280;69
53;2020-09-26;1;0;1;119;108;227;79
53;2020-09-26;0;2;2;81;54;135;89
53;2020-09-26;2;0;2;45;13;58;90
53;2020-09-26;79;71;150;1716;1506;3228;0
75;2020-09-26;4;7;11;85;116;206;09
75;2020-09-26;21;22;43;446;449;905;19
75;2020-09-26;47;36;83;476;434;911;29
75;2020-09-26;20;20;40;320;307;627;39
75;2020-09-26;21;13;34;329;281;611;49
75;2020-09-26;24;17;41;299;274;573;59
75;2020-09-26;10;10;20;212;233;445;69
75;2020-09-26;9;5;14;181;188;369;79
75;2020-09-26;5;3;8;96;81;177;89
75;2020-09-26;0;1;1;49;21;70;90
75;2020-09-26;161;134;295;2494;2384;4895;0
76;2020-09-26;5;9;14;98;107;210;09
76;2020-09-26;48;51;103;524;509;1049;19
76;2020-09-26;67;80;148;659;552;1212;29
76;2020-09-26;33;22;55;435;323;758;39
76;2020-09-26;23;33;56;406;366;772;49
76;2020-09-26;21;29;50;369;348;717;59
76;2020-09-26;14;16;30;253;295;548;69
76;2020-09-26;6;19;25;201;235;436;79
76;2020-09-26;7;4;11;150;102;253;89
76;2020-09-26;2;1;3;70;28;98;90
76;2020-09-26;227;265;497;3170;2869;6062;0
84;2020-09-26;10;6;16;101;150;252;09
84;2020-09-26;47;52;99;607;519;1128;19
84;2020-09-26;63;70;133;701;650;1352;29
84;2020-09-26;45;36;81;574;461;1035;39
84;2020-09-26;30;44;74;492;403;896;49
84;2020-09-26;33;30;63;469;421;890;59
84;2020-09-26;20;22;42;328;349;677;69
84;2020-09-26;12;17;29;303;304;609;79
84;2020-09-26;15;8;23;172;157;329;89
84;2020-09-26;8;4;12;86;31;117;90
84;2020-09-26;283;289;572;3833;3447;7287;0
93;2020-09-26;6;3;9;86;95;182;09
93;2020-09-26;19;12;31;288;271;569;19
93;2020-09-26;30;32;62;340;277;627;29
93;2020-09-26;23;23;46;344;287;634;39
93;2020-09-26;21;18;39;329;317;650;49
93;2020-09-26;19;18;37;313;262;579;59
93;2020-09-26;9;17;26;248;248;498;69
93;2020-09-26;7;12;19;210;189;400;79
93;2020-09-26;9;4;13;147;105;252;89
93;2020-09-26;3;0;3;70;30;100;90
93;2020-09-26;146;139;285;2376;2081;4493;0
94;2020-09-26;1;0;1;7;5;12;09
94;2020-09-26;0;0;0;16;15;32;19
94;2020-09-26;0;0;0;21;9;30;29
94;2020-09-26;0;1;1;24;27;51;39
94;2020-09-26;0;0;0;25;14;39;49
94;2020-09-26;2;0;2;32;24;56;59
94;2020-09-26;0;0;0;25;19;44;69
94;2020-09-26;0;0;0;10;17;27;79
94;2020-09-26;0;0;0;16;5;21;89
94;2020-09-26;0;0;0;5;2;7;90
94;2020-09-26;3;1;4;181;137;319;0
01;2020-09-27;0;0;0;4;7;11;09
01;2020-09-27;2;2;4;5;7;12;19
01;2020-09-27;3;0;3;5;2;7;29
01;2020-09-27;2;2;4;8;7;15;39
01;2020-09-27;2;2;4;9;8;17;49
01;2020-09-27;0;3;3;11;14;25;59
01;2020-09-27;0;3;3;5;7;12;69
01;2020-09-27;0;1;1;5;2;7;79
01;2020-09-27;0;0;0;1;0;1;89
01;2020-09-27;0;0;0;0;1;1;90
01;2020-09-27;9;13;22;53;55;108;0
02;2020-09-27;0;0;0;0;0;0;09
02;2020-09-27;0;0;0;1;2;3;19
02;2020-09-27;0;0;0;4;1;5;29
02;2020-09-27;0;0;0;4;4;9;39
02;2020-09-27;0;0;0;3;7;10;49
02;2020-09-27;0;0;0;6;3;9;59
02;2020-09-27;0;0;0;9;1;10;69
02;2020-09-27;0;0;0;2;2;4;79
02;2020-09-27;0;0;0;1;0;1;89
02;2020-09-27;0;0;0;0;0;0;90
02;2020-09-27;0;0;0;30;20;51;0
03;2020-09-27;1;0;1;3;4;7;09
03;2020-09-27;0;0;0;1;0;2;19
03;2020-09-27;1;1;2;12;4;17;29
03;2020-09-27;2;1;3;8;1;11;39
03;2020-09-27;0;0;0;2;0;2;49
03;2020-09-27;0;1;1;2;7;9;59
03;2020-09-27;0;0;0;0;0;0;69
03;2020-09-27;0;0;0;2;1;3;79
03;2020-09-27;0;0;0;0;1;1;89
03;2020-09-27;0;0;0;0;1;1;90
03;2020-09-27;4;3;7;30;19;53;0
04;2020-09-27;1;1;2;20;15;35;09
04;2020-09-27;2;1;3;14;15;29;19
04;2020-09-27;4;1;5;23;17;40;29
04;2020-09-27;2;2;4;24;29;53;39
04;2020-09-27;3;0;3;30;25;55;49
04;2020-09-27;2;2;4;26;33;59;59
04;2020-09-27;1;2;3;24;22;46;69
04;2020-09-27;1;1;2;9;12;21;79
04;2020-09-27;0;0;0;6;8;14;89
04;2020-09-27;0;0;0;4;0;4;90
04;2020-09-27;16;10;26;180;176;356;0
05;2020-09-27;0;0;0;0;0;0;09
05;2020-09-27;0;0;0;0;0;0;19
05;2020-09-27;0;0;0;0;0;0;29
05;2020-09-27;0;0;0;0;0;0;39
05;2020-09-27;0;0;0;0;0;0;49
05;2020-09-27;0;0;0;0;0;0;59
05;2020-09-27;0;0;0;0;0;0;69
05;2020-09-27;0;0;0;0;0;0;79
05;2020-09-27;0;0;0;0;0;0;89
05;2020-09-27;0;0;0;0;0;0;90
05;2020-09-27;0;0;0;0;0;0;0
06;2020-09-27;0;0;0;1;0;1;09
06;2020-09-27;0;0;0;3;6;9;19
06;2020-09-27;1;0;1;4;14;18;29
06;2020-09-27;0;0;0;2;2;4;39
06;2020-09-27;1;1;2;2;3;5;49
06;2020-09-27;0;0;0;2;1;3;59
06;2020-09-27;0;0;0;2;1;3;69
06;2020-09-27;0;0;0;0;0;0;79
06;2020-09-27;0;1;1;0;1;1;89
06;2020-09-27;0;0;0;0;0;0;90
06;2020-09-27;2;2;4;16;28;44;0
07;2020-09-27;0;0;0;0;0;0;09
07;2020-09-27;0;0;0;1;0;1;19
07;2020-09-27;0;0;0;0;0;0;29
07;2020-09-27;0;0;0;0;1;1;39
07;2020-09-27;0;0;0;0;0;0;49
07;2020-09-27;0;0;0;0;1;1;59
07;2020-09-27;0;0;0;0;0;0;69
07;2020-09-27;0;0;0;0;0;0;79
07;2020-09-27;0;0;0;0;0;0;89
07;2020-09-27;0;0;0;0;0;0;90
07;2020-09-27;0;0;0;1;2;3;0
08;2020-09-27;0;0;0;0;0;0;09
08;2020-09-27;0;0;0;0;0;0;19
08;2020-09-27;0;0;0;0;0;0;29
08;2020-09-27;0;0;0;0;0;0;39
08;2020-09-27;0;0;0;0;1;1;49
08;2020-09-27;0;0;0;1;1;2;59
08;2020-09-27;0;0;0;0;0;0;69
08;2020-09-27;0;0;0;0;0;0;79
08;2020-09-27;0;0;0;0;0;0;89
08;2020-09-27;0;0;0;0;0;0;90
08;2020-09-27;0;0;0;1;2;3;0
11;2020-09-27;5;4;9;89;70;159;09
11;2020-09-27;19;20;39;165;147;313;19
11;2020-09-27;48;41;89;474;363;837;29
11;2020-09-27;36;35;71;404;336;740;39
11;2020-09-27;25;27;52;243;275;518;49
11;2020-09-27;25;27;52;275;269;544;59
11;2020-09-27;21;15;36;217;191;409;69
11;2020-09-27;13;14;27;132;134;266;79
11;2020-09-27;9;10;19;110;87;197;89
11;2020-09-27;2;3;5;58;23;81;90
11;2020-09-27;203;197;400;2167;1897;4066;0
24;2020-09-27;1;0;1;5;7;12;09
24;2020-09-27;0;1;1;17;22;39;19
24;2020-09-27;2;0;2;48;34;82;29
24;2020-09-27;4;2;6;35;23;58;39
24;2020-09-27;2;0;2;28;23;51;49
24;2020-09-27;3;2;5;30;38;68;59
24;2020-09-27;1;0;1;18;20;38;69
24;2020-09-27;0;2;2;28;25;53;79
24;2020-09-27;0;1;1;35;16;51;89
24;2020-09-27;0;0;0;17;10;27;90
24;2020-09-27;13;8;21;261;218;479;0
27;2020-09-27;0;0;0;9;15;25;09
27;2020-09-27;3;0;4;31;39;71;19
27;2020-09-27;4;6;10;60;46;106;29
27;2020-09-27;3;3;6;56;42;98;39
27;2020-09-27;4;4;8;32;39;71;49
27;2020-09-27;0;3;3;32;44;76;59
27;2020-09-27;1;0;1;48;27;75;69
27;2020-09-27;2;4;6;33;34;67;79
27;2020-09-27;3;3;6;37;40;77;89
27;2020-09-27;0;0;0;17;11;28;90
27;2020-09-27;20;23;44;355;337;694;0
28;2020-09-27;2;3;5;21;30;51;09
28;2020-09-27;7;7;14;109;96;205;19
28;2020-09-27;13;7;20;126;97;223;29
28;2020-09-27;5;10;15;102;71;173;39
28;2020-09-27;9;2;11;64;63;127;49
28;2020-09-27;9;1;10;76;60;136;59
28;2020-09-27;2;3;5;36;47;83;69
28;2020-09-27;2;3;5;36;31;67;79
28;2020-09-27;6;2;8;54;21;75;89
28;2020-09-27;1;0;1;26;7;33;90
28;2020-09-27;56;38;94;650;523;1173;0
32;2020-09-27;2;0;2;29;23;52;09
32;2020-09-27;9;7;16;78;62;140;19
32;2020-09-27;13;17;30;135;111;246;29
32;2020-09-27;7;2;9;100;80;180;39
32;2020-09-27;5;7;12;80;57;137;49
32;2020-09-27;7;7;14;66;60;126;59
32;2020-09-27;5;3;8;57;56;113;69
32;2020-09-27;6;6;12;51;46;97;79
32;2020-09-27;9;6;15;56;41;97;89
32;2020-09-27;5;1;6;26;9;35;90
32;2020-09-27;68;56;124;678;545;1223;0
44;2020-09-27;0;0;0;7;22;29;09
44;2020-09-27;1;2;3;35;31;68;19
44;2020-09-27;2;2;4;76;55;133;29
44;2020-09-27;1;0;1;67;61;129;39
44;2020-09-27;1;1;2;45;68;113;49
44;2020-09-27;1;3;4;47;47;94;59
44;2020-09-27;1;2;3;43;61;104;69
44;2020-09-27;1;2;3;29;50;80;79
44;2020-09-27;0;1;1;39;32;72;89
44;2020-09-27;1;0;1;24;12;36;90
44;2020-09-27;9;13;22;412;439;858;0
52;2020-09-27;1;1;2;14;19;33;09
52;2020-09-27;0;4;4;71;60;131;19
52;2020-09-27;1;7;8;79;67;146;29
52;2020-09-27;2;4;6;65;44;109;39
52;2020-09-27;4;3;7;57;46;103;49
52;2020-09-27;0;2;2;39;46;85;59
52;2020-09-27;1;3;4;30;35;65;69
52;2020-09-27;1;0;1;30;28;58;79
52;2020-09-27;2;1;3;54;35;89;89
52;2020-09-27;0;0;0;20;9;29;90
52;2020-09-27;12;25;37;459;389;848;0
53;2020-09-27;1;0;1;19;20;39;09
53;2020-09-27;5;3;8;83;82;165;19
53;2020-09-27;10;7;17;124;105;229;29
53;2020-09-27;1;1;2;70;53;123;39
53;2020-09-27;2;3;5;43;43;86;49
53;2020-09-27;2;1;3;62;52;114;59
53;2020-09-27;2;0;2;34;31;65;69
53;2020-09-27;2;0;2;38;33;71;79
53;2020-09-27;0;1;1;30;21;51;89
53;2020-09-27;0;0;0;19;12;31;90
53;2020-09-27;25;16;41;522;452;974;0
75;2020-09-27;0;1;1;30;39;69;09
75;2020-09-27;4;7;11;64;60;124;19
75;2020-09-27;12;16;28;150;120;270;29
75;2020-09-27;6;3;9;82;68;150;39
75;2020-09-27;10;1;11;80;71;151;49
75;2020-09-27;0;4;4;54;74;128;59
75;2020-09-27;3;5;8;60;49;109;69
75;2020-09-27;3;1;4;46;62;108;79
75;2020-09-27;2;1;3;56;30;86;89
75;2020-09-27;1;0;1;47;8;55;90
75;2020-09-27;41;39;80;669;581;1250;0
76;2020-09-27;3;3;6;35;35;70;09
76;2020-09-27;18;21;39;133;153;290;19
76;2020-09-27;30;35;65;239;216;455;29
76;2020-09-27;15;8;23;126;108;235;39
76;2020-09-27;14;9;23;96;110;206;49
76;2020-09-27;6;9;15;102;105;207;59
76;2020-09-27;3;3;6;71;77;148;69
76;2020-09-27;3;7;10;52;65;117;79
76;2020-09-27;4;3;7;52;49;101;89
76;2020-09-27;1;1;2;30;15;46;90
76;2020-09-27;97;99;196;936;933;1875;0
84;2020-09-27;2;1;3;26;45;71;09
84;2020-09-27;9;9;18;79;75;155;19
84;2020-09-27;9;9;18;135;139;274;29
84;2020-09-27;14;9;23;143;115;258;39
84;2020-09-27;13;11;24;111;125;236;49
84;2020-09-27;10;8;18;102;91;193;59
84;2020-09-27;11;4;15;94;74;168;69
84;2020-09-27;4;7;11;95;92;187;79
84;2020-09-27;5;5;10;60;55;115;89
84;2020-09-27;5;1;6;50;22;72;90
84;2020-09-27;82;64;146;895;833;1729;0
93;2020-09-27;4;3;7;33;51;84;09
93;2020-09-27;4;5;9;50;51;102;19
93;2020-09-27;13;5;18;86;53;139;29
93;2020-09-27;3;2;5;68;68;136;39
93;2020-09-27;7;2;9;61;49;110;49
93;2020-09-27;3;8;11;65;68;133;59
93;2020-09-27;3;6;9;58;71;129;69
93;2020-09-27;1;8;9;61;73;134;79
93;2020-09-27;2;1;3;79;47;126;89
93;2020-09-27;2;1;3;23;13;36;90
93;2020-09-27;42;41;83;584;544;1129;0
94;2020-09-27;0;0;0;1;1;2;09
94;2020-09-27;0;0;0;1;4;5;19
94;2020-09-27;0;0;0;4;3;7;29
94;2020-09-27;0;0;0;3;4;7;39
94;2020-09-27;0;0;0;4;1;5;49
94;2020-09-27;1;0;1;6;2;8;59
94;2020-09-27;0;0;0;3;3;6;69
94;2020-09-27;0;0;0;6;2;8;79
94;2020-09-27;0;1;1;5;9;14;89
94;2020-09-27;0;0;0;2;1;3;90
94;2020-09-27;1;1;2;35;30;65;0
01;2020-09-28;1;2;3;6;9;15;09
01;2020-09-28;14;18;32;63;68;131;19
01;2020-09-28;18;5;23;73;34;107;29
01;2020-09-28;25;17;42;89;57;146;39
01;2020-09-28;20;20;40;103;73;176;49
01;2020-09-28;24;18;42;107;75;182;59
01;2020-09-28;11;11;22;53;59;112;69
01;2020-09-28;6;6;12;29;26;55;79
01;2020-09-28;0;0;0;11;4;15;89
01;2020-09-28;1;2;3;1;3;4;90
01;2020-09-28;120;99;219;535;408;943;0
02;2020-09-28;1;0;1;20;15;35;09
02;2020-09-28;3;4;7;58;44;103;19
02;2020-09-28;3;3;6;42;29;72;29
02;2020-09-28;8;3;11;70;44;114;39
02;2020-09-28;7;5;13;79;55;135;49
02;2020-09-28;6;6;12;96;64;160;59
02;2020-09-28;1;2;3;44;30;74;69
02;2020-09-28;1;4;5;17;12;29;79
02;2020-09-28;1;1;2;2;5;7;89
02;2020-09-28;0;0;0;4;0;4;90
02;2020-09-28;31;28;60;432;298;733;0
03;2020-09-28;2;0;2;12;18;30;09
03;2020-09-28;6;6;12;51;30;81;19
03;2020-09-28;5;2;7;40;29;69;29
03;2020-09-28;1;1;3;47;33;81;39
03;2020-09-28;4;2;6;46;34;81;49
03;2020-09-28;4;4;8;50;42;92;59
03;2020-09-28;0;2;2;25;26;51;69
03;2020-09-28;1;0;1;12;6;18;79
03;2020-09-28;0;0;0;1;1;2;89
03;2020-09-28;0;0;0;0;1;1;90
03;2020-09-28;23;17;41;284;220;506;0
04;2020-09-28;3;2;5;41;61;102;09
04;2020-09-28;10;9;19;117;127;245;19
04;2020-09-28;6;7;13;188;128;316;29
04;2020-09-28;8;9;17;179;145;324;39
04;2020-09-28;11;4;15;167;151;318;49
04;2020-09-28;8;8;16;194;185;379;59
04;2020-09-28;7;4;11;155;130;286;69
04;2020-09-28;1;1;2;64;70;134;79
04;2020-09-28;2;0;2;24;17;41;89
04;2020-09-28;0;0;0;6;1;7;90
04;2020-09-28;56;44;100;1135;1015;2152;0
05;2020-09-28;0;0;0;0;0;0;09
05;2020-09-28;0;0;0;0;0;0;19
05;2020-09-28;0;0;0;0;0;0;29
05;2020-09-28;0;0;0;0;0;0;39
05;2020-09-28;0;0;0;0;0;0;49
05;2020-09-28;0;0;0;0;0;0;59
05;2020-09-28;0;0;0;0;0;0;69
05;2020-09-28;0;0;0;1;0;1;79
05;2020-09-28;0;0;0;0;0;0;89
05;2020-09-28;0;0;0;0;0;0;90
05;2020-09-28;0;0;0;1;0;1;0
06;2020-09-28;0;0;0;5;2;7;09
06;2020-09-28;1;0;1;17;14;31;19
06;2020-09-28;2;0;2;20;41;61;29
06;2020-09-28;3;1;4;37;37;74;39
06;2020-09-28;7;2;9;35;30;65;49
06;2020-09-28;0;3;3;13;21;34;59
06;2020-09-28;0;0;0;9;5;14;69
06;2020-09-28;1;0;1;2;2;4;79
06;2020-09-28;0;0;0;0;1;1;89
06;2020-09-28;0;0;0;0;1;1;90
06;2020-09-28;14;6;20;138;154;292;0
07;2020-09-28;0;0;0;0;0;0;09
07;2020-09-28;0;0;0;1;0;1;19
07;2020-09-28;1;0;1;3;4;7;29
07;2020-09-28;0;0;0;2;2;4;39
07;2020-09-28;2;0;2;3;1;4;49
07;2020-09-28;0;0;0;4;0;4;59
07;2020-09-28;0;0;0;2;2;4;69
07;2020-09-28;0;0;0;0;0;0;79
07;2020-09-28;0;0;0;1;0;1;89
07;2020-09-28;0;0;0;0;0;0;90
07;2020-09-28;3;0;3;16;9;25;0
08;2020-09-28;0;0;0;0;0;0;09
08;2020-09-28;0;0;0;0;3;3;19
08;2020-09-28;0;0;0;5;2;7;29
08;2020-09-28;0;0;0;4;6;10;39
08;2020-09-28;0;0;0;2;4;6;49
08;2020-09-28;2;0;2;6;5;11;59
08;2020-09-28;0;1;1;7;6;13;69
08;2020-09-28;1;0;1;1;0;1;79
08;2020-09-28;0;1;1;0;1;1;89
08;2020-09-28;0;0;0;0;0;0;90
08;2020-09-28;3;2;5;25;27;52;0
11;2020-09-28;29;39;71;404;488;933;09
11;2020-09-28;250;245;502;1892;1759;3728;19
11;2020-09-28;602;498;1101;4251;3216;7476;29
11;2020-09-28;417;384;801;3401;2849;6253;39
11;2020-09-28;338;334;672;2722;2261;4993;49
11;2020-09-28;250;247;497;2361;2041;4406;59
11;2020-09-28;141;119;261;1723;1481;3208;69
11;2020-09-28;64;79;143;845;807;1654;79
11;2020-09-28;48;26;74;563;339;904;89
11;2020-09-28;24;10;34;333;86;420;90
11;2020-09-28;2166;1986;4167;18520;15369;34046;0
24;2020-09-28;4;3;7;43;55;103;09
24;2020-09-28;16;24;40;343;319;674;19
24;2020-09-28;32;27;59;435;327;766;29
24;2020-09-28;28;16;44;400;289;689;39
24;2020-09-28;23;12;35;384;265;649;49
24;2020-09-28;29;16;45;391;299;690;59
24;2020-09-28;18;17;35;294;248;542;69
24;2020-09-28;9;10;19;214;183;397;79
24;2020-09-28;2;4;6;135;97;232;89
24;2020-09-28;1;0;1;46;19;65;90
24;2020-09-28;162;129;291;2686;2102;4809;0
27;2020-09-28;8;3;11;77;96;173;09
27;2020-09-28;22;25;47;455;482;940;19
27;2020-09-28;44;38;82;503;419;923;29
27;2020-09-28;26;16;42;420;341;761;39
27;2020-09-28;23;19;42;434;334;768;49
27;2020-09-28;30;13;43;459;369;828;59
27;2020-09-28;20;13;33;359;346;705;69
27;2020-09-28;11;9;20;284;291;575;79
27;2020-09-28;7;0;7;185;128;313;89
27;2020-09-28;0;0;0;107;24;131;90
27;2020-09-28;191;136;327;3283;2831;6118;0
28;2020-09-28;5;3;8;117;114;241;09
28;2020-09-28;20;27;47;467;468;952;19
28;2020-09-28;50;41;91;499;428;927;29
28;2020-09-28;36;25;61;433;328;762;39
28;2020-09-28;31;20;51;418;331;749;49
28;2020-09-28;42;33;75;420;341;761;59
28;2020-09-28;30;16;46;309;298;607;69
28;2020-09-28;13;16;29;227;232;459;79
28;2020-09-28;10;9;19;191;114;305;89
28;2020-09-28;7;2;9;102;36;138;90
28;2020-09-28;244;192;436;3183;2691;5902;0
32;2020-09-28;23;17;40;311;380;694;09
32;2020-09-28;117;128;246;1447;1445;2903;19
32;2020-09-28;206;171;380;1712;1433;3161;29
32;2020-09-28;116;81;198;1366;1126;2504;39
32;2020-09-28;126;107;234;1304;996;2310;49
32;2020-09-28;106;89;198;1169;965;2140;59
32;2020-09-28;65;70;135;812;750;1569;69
32;2020-09-28;33;34;68;552;495;1049;79
32;2020-09-28;30;17;47;411;205;618;89
32;2020-09-28;10;3;13;214;52;266;90
32;2020-09-28;832;717;1559;9305;7848;17223;0
44;2020-09-28;5;8;13;153;191;347;09
44;2020-09-28;33;26;59;888;872;1770;19
44;2020-09-28;46;53;100;1109;896;2007;29
44;2020-09-28;30;30;60;908;743;1651;39
44;2020-09-28;28;26;54;855;608;1464;49
44;2020-09-28;29;32;61;872;744;1618;59
44;2020-09-28;21;12;33;679;638;1319;69
44;2020-09-28;14;16;30;535;487;1024;79
